,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_positive,param_selection,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
27,0.2075641632080078,0.07714279314972271,0.0016106605529785157,5.549257858865811e-05,0.01,True,random,0.01,"{'alpha': 0.01, 'positive': True, 'selection': 'random', 'tol': 0.01}",-521.6855532285518,-485.47717271303674,-495.16567560333226,-499.75268683306706,-500.8552152384419,-500.5872607232859,11.862669216736734,44,-494.406609398889,-503.4221062621613,-501.0247458700417,-499.8594322221895,-499.5609841549277,-499.65477558164184,2.9551151754717773
28,0.142012357711792,0.036061861645522844,0.0018164157867431641,0.00022894925872843271,0.01,True,random,0.1,"{'alpha': 0.01, 'positive': True, 'selection': 'random', 'tol': 0.1}",-521.685590759411,-485.4771490010896,-495.14744481836135,-499.75252247423236,-500.8555423508665,-500.5836498807921,11.864360930409983,43,-494.4065439255531,-503.4222180323028,-501.0337913279934,-499.859416790416,-499.56098332090994,-499.65659067943506,2.956007479804532
29,0.01548318862915039,0.0004054995381501244,0.0019009113311767578,2.099708448057556e-05,0.01,True,random,1,"{'alpha': 0.01, 'positive': True, 'selection': 'random', 'tol': 1}",-575.9989785589984,-554.6540237526727,-584.575043199098,-560.1846115701176,-579.1460361440743,-570.9117386449922,11.48698485578134,76,-545.9054285527995,-578.7301394234205,-593.9223982850341,-555.5093684514669,-575.5619207833693,-569.925851099218,17.14602415991994
30,1.998008632659912,0.034846693443908394,0.0018126010894775391,5.8142387608421e-05,0.01,False,cyclic,0.01,"{'alpha': 0.01, 'positive': False, 'selection': 'cyclic', 'tol': 0.01}",-335.3840991408241,-310.6829610922935,-313.1607106237511,-318.6719800223393,-304.5547657380918,-316.49090332346,10.478584833786092,13,-308.73862535937303,-314.9884726324539,-314.47604057261714,-312.79078990836007,-316.1772905524964,-313.43424380506013,2.5879775391633606
31,2.0166890144348146,0.03335003826333248,0.0018901348114013672,4.683706134700725e-05,0.01,False,cyclic,0.1,"{'alpha': 0.01, 'positive': False, 'selection': 'cyclic', 'tol': 0.1}",-335.3840991408241,-310.6829610922935,-313.1607106237511,-318.6719800223393,-304.5547657380918,-316.49090332346,10.478584833786092,13,-308.73862535937303,-314.9884726324539,-314.47604057261714,-312.79078990836007,-316.1772905524964,-313.43424380506013,2.5879775391633606
32,0.016592931747436524,0.00018188561968954914,0.0018420696258544921,0.00010929097263803907,0.01,False,cyclic,1,"{'alpha': 0.01, 'positive': False, 'selection': 'cyclic', 'tol': 1}",-475.8743352336549,-428.5575207666708,-435.60845513814337,-434.5138668720201,-434.0495187780188,-441.7207393577016,17.25042080368404,36,-432.7483459342747,-444.042471747319,-442.031240763221,-441.9852067345915,-442.4072592069016,-440.64290487726157,4.018042130621312
33,2.0186065673828124,0.0045976447494906455,0.0019482135772705077,8.109268853675717e-05,0.01,False,random,0.01,"{'alpha': 0.01, 'positive': False, 'selection': 'random', 'tol': 0.01}",-336.52657206779685,-311.52568736755745,-314.1012097549866,-318.6408897987385,-304.5244739410003,-317.0637665860159,10.751456080867312,16,-309.3308961145148,-315.6323243175126,-315.19815749423424,-313.48706512833905,-316.78946055672054,-314.08758072226425,2.604090459929891
34,2.0245753288269044,0.07214159020921951,0.001920318603515625,0.00011222224490984553,0.01,False,random,0.1,"{'alpha': 0.01, 'positive': False, 'selection': 'random', 'tol': 0.1}",-336.4526373155787,-311.43421056441,-314.099150052385,-318.53274119869235,-304.38944864015485,-316.9816375542442,10.762635887883034,15,-309.335544096897,-315.53793223130265,-315.21789759503866,-313.37819395184937,-316.6777508890142,-314.02946375282033,2.5752013899326167
35,0.01702151298522949,0.00037298940745387387,0.0018065929412841796,0.00015127876594304968,0.01,False,random,1,"{'alpha': 0.01, 'positive': False, 'selection': 'random', 'tol': 1}",-463.1880407241873,-442.3718461797698,-459.3267319565031,-442.41548089882946,-436.6520838625198,-448.7908367243619,10.464057472222116,38,-427.1868127141863,-452.31932994796045,-467.3015202124633,-449.53243489395885,-443.2870299903696,-447.9254255517877,13.03017033641618
36,0.06883811950683594,0.017711838565877856,0.0018944740295410156,0.00017993973149055858,0.1,True,cyclic,0.01,"{'alpha': 0.1, 'positive': True, 'selection': 'cyclic', 'tol': 0.01}",-522.4951191929916,-485.5354220366231,-494.7962381047241,-500.1054293778415,-500.9767396784058,-500.78178967811726,12.167519889256521,61,-494.6361113610109,-503.6521298155826,-501.2531277161291,-500.0863027162812,-499.7706616619317,-499.8796666541871,2.9552436872734464
