,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_positive,param_selection,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.25962653160095217,0.2678830337199698,0.0012384414672851562,0.00015087203038891914,0.0001,True,cyclic,0.01,"{'alpha': 0.0001, 'positive': True, 'selection': 'cyclic', 'tol': 0.01}",-521.6305308257143,-485.4949068704552,-495.22885025376183,-499.7364120517232,-500.8532390666271,-500.5887878136564,11.833052019354248,42,-494.4041917291822,-503.41977371877596,-501.0224311480094,-499.8571302580936,-499.5583157998917,-499.65236853079057,2.9551496221903175
1,0.05664377212524414,0.008823099394256274,0.0012729167938232422,0.00011647473559600023,0.0001,True,cyclic,0.1,"{'alpha': 0.0001, 'positive': True, 'selection': 'cyclic', 'tol': 0.1}",-521.6315338921488,-485.49650354216203,-495.22787323696764,-499.7355961849315,-500.8487380984579,-500.58804899093354,11.833081758617723,40,-494.40419469964434,-503.4203029551808,-501.0224324102677,-499.8577489819446,-499.558432807275,-499.65262237086245,2.9552914627824958
2,0.011459875106811523,0.0003807130521151774,0.001212167739868164,0.00014388014278113247,0.0001,True,cyclic,1,"{'alpha': 0.0001, 'positive': True, 'selection': 'cyclic', 'tol': 1}",-619.093607767488,-571.7365142166329,-594.2511026072063,-587.3668553237261,-591.5817429334031,-592.8059645696912,15.284848543747062,71,-585.3134455382432,-596.788115196044,-595.5436352477077,-590.8630860572631,-591.1255817806375,-591.9267727639792,4.055213381919394
3,0.38918004035949705,0.16818085031270738,0.0012967586517333984,0.00017554764998244988,0.0001,True,random,0.01,"{'alpha': 0.0001, 'positive': True, 'selection': 'random', 'tol': 0.01}",-521.6525113150069,-485.49503972035694,-495.2291775381596,-499.7363577315669,-500.8577911762578,-500.5941754962696,11.84082730444845,49,-494.4049638278637,-503.4197737780365,-501.02243122074964,-499.8571302741574,-499.55839477077194,-499.65253877431576,2.95487490367688
4,0.10176687240600586,0.029991516776619983,0.0012747287750244141,9.216062079852763e-05,0.0001,True,random,0.1,"{'alpha': 0.0001, 'positive': True, 'selection': 'random', 'tol': 0.1}",-521.6268887991628,-485.49523141439255,-495.2256862926159,-499.73619869252184,-500.8534519327896,-500.5874914262965,11.831964694685686,38,-494.4042344786325,-503.41990217739476,-501.0240888998828,-499.85713193854696,-499.55832085674143,-499.6527356702397,2.9553209613472378
5,0.011593008041381836,0.0003538867650263635,0.0012894153594970703,3.062222836180364e-05,0.0001,True,random,1,"{'alpha': 0.0001, 'positive': True, 'selection': 'random', 'tol': 1}",-561.9024600783237,-537.2175062012944,-682.1028418076435,-572.9051442491746,-548.242368357872,-580.4740641388616,52.2314340099005,67,-532.5324086977935,-554.4188005232841,-689.53139639113,-570.0554563222487,-549.2919501943804,-579.1660024257674,56.46786218398156
6,1.9624647140502929,0.2230809903464598,0.0012632846832275391,0.0001349318231762123,0.0001,False,cyclic,0.01,"{'alpha': 0.0001, 'positive': False, 'selection': 'cyclic', 'tol': 0.01}",-335.0101804707134,-309.30754274514976,-311.37364265124756,-317.95804668413746,-304.24173816396365,-315.57823014304233,10.665649039006555,9,-307.3519742074255,-313.87419700827,-313.45275158120256,-311.793726346654,-315.2914539029814,-312.3528206093067,2.7379207824439056
7,1.9899449825286866,0.1161141550631529,0.0013172149658203125,0.0001517480896478379,0.0001,False,cyclic,0.1,"{'alpha': 0.0001, 'positive': False, 'selection': 'cyclic', 'tol': 0.1}",-335.0101804707134,-309.30754274514976,-311.37364265124756,-317.95804668413746,-304.24173816396365,-315.57823014304233,10.665649039006555,9,-307.3519742074255,-313.87419700827,-313.45275158120256,-311.793726346654,-315.2914539029814,-312.3528206093067,2.7379207824439056
8,0.01598515510559082,0.0009193240926700013,0.0015099048614501953,5.7502686352601455e-05,0.0001,False,cyclic,1,"{'alpha': 0.0001, 'positive': False, 'selection': 'cyclic', 'tol': 1}",-475.67284684715366,-428.46864521839484,-435.4737189730283,-434.3050067823977,-433.72574120478004,-441.5291918051509,17.240176904591674,28,-432.5599234284784,-443.83603613257714,-441.8332977036063,-441.7924208522851,-442.22874096849824,-440.450083817089,4.014924026054094
9,1.9191096305847168,0.1521353076891563,0.0013264656066894532,0.00018967702297634966,0.0001,False,random,0.01,"{'alpha': 0.0001, 'positive': False, 'selection': 'random', 'tol': 0.01}",-335.1948483461548,-309.1950567144975,-311.2990817041473,-317.01926397486426,-303.5936097761604,-315.2603721031649,10.85421815961725,4,-307.41607389939105,-313.4554800952231,-313.3115211395088,-311.70381944313516,-314.79541520322925,-312.13646195609743,2.5557718308257993
10,2.0982078075408936,0.09524585399364004,0.0015957355499267578,0.000573269687237994,0.0001,False,random,0.1,"{'alpha': 0.0001, 'positive': False, 'selection': 'random', 'tol': 0.1}",-335.0590236826134,-309.0823123223608,-311.3505801172262,-317.09008863272066,-303.64088683143115,-315.2445783172704,10.805559251913806,3,-307.3292870303684,-313.6785670946075,-313.37834601580687,-311.57211392773047,-314.9478620341869,-312.18123522054003,2.6548721593589635
11,0.01465449333190918,0.00026371964338186275,0.0014625072479248046,0.00011959883937887042,0.0001,False,random,1,"{'alpha': 0.0001, 'positive': False, 'selection': 'random', 'tol': 1}",-451.4247587331663,-411.6265663992716,-408.2772880832884,-417.0130740695339,-440.73601827746944,-425.815541112546,17.116386386996577,25,-407.90964704659393,-422.88267925376596,-420.7036852781856,-424.48072843412695,-447.0142337411693,-424.59819475076836,12.6420759709924
12,0.06089692115783692,0.01194011625850378,0.0014516353607177735,8.962859341417071e-05,0.001,True,cyclic,0.01,"{'alpha': 0.001, 'positive': True, 'selection': 'cyclic', 'tol': 0.01}",-521.6313542641423,-485.5015562477917,-495.2199998843414,-499.7346916011456,-500.85178154601465,-500.58787670868713,11.832469605860132,39,-494.4042205936367,-503.42034865621173,-501.0224560371856,-499.8578861894418,-499.55844413496027,-499.6526711222872,2.9552979414381393
13,0.04616808891296387,0.0012944525062600573,0.0014431476593017578,0.0001338270477812401,0.001,True,cyclic,0.1,"{'alpha': 0.001, 'positive': True, 'selection': 'cyclic', 'tol': 0.1}",-521.6914956116312,-485.4925632541401,-495.2214294755668,-499.73658531595265,-500.8584982665832,-500.6001143847749,11.856029345923146,52,-494.4060394625761,-503.42224692777364,-501.0232132297518,-499.85834595201595,-499.5585115159491,-499.65367141761334,2.955212153413738
14,0.012793397903442383,0.000664841117191395,0.0014946460723876953,2.3673896438905503e-05,0.001,True,cyclic,1,"{'alpha': 0.001, 'positive': True, 'selection': 'cyclic', 'tol': 1}",-619.066497006839,-571.7163732780926,-594.222773974322,-587.3405709579208,-591.5556924506319,-592.7803815335612,15.282828330271851,70,-585.2874685704244,-596.762490501623,-595.5182767691934,-590.8384354893544,-591.100639288904,-591.9014621238999,4.0552977358428075
15,0.11866192817687989,0.011759760788917287,0.001262521743774414,6.491654136724622e-05,0.001,True,random,0.01,"{'alpha': 0.001, 'positive': True, 'selection': 'random', 'tol': 0.01}",-521.6340935314056,-485.50580705532167,-495.2204645488973,-499.735650144462,-500.8560808035559,-500.5904192167285,11.832323289214544,46,-494.4042249013565,-503.4219691628692,-501.0224568612379,-499.8571543898508,-499.5583450457442,-499.6528300722117,2.9557002254110225
16,0.08233461380004883,0.007839406642852875,0.001576852798461914,9.416711747222488e-05,0.001,True,random,0.1,"{'alpha': 0.001, 'positive': True, 'selection': 'random', 'tol': 0.1}",-521.6897897460634,-485.49099105937523,-495.2063069354742,-499.72716099188625,-500.84657991764334,-500.59216573008854,11.857281731377553,47,-494.4083977428956,-503.42015430899244,-501.02290545223866,-499.8591541189444,-499.5585693845877,-499.6538362015318,2.953823235631337
17,0.015477514266967774,0.0016685059935101275,0.001565265655517578,8.793727912213224e-05,0.001,True,random,1,"{'alpha': 0.001, 'positive': True, 'selection': 'random', 'tol': 1}",-603.11333262762,-559.913349232819,-578.1310352547905,-575.7698954152988,-576.758503100049,-578.7372231261155,13.868098450763524,66,-564.3068105846505,-579.6762949335268,-588.6066658182295,-571.5157598874316,-572.231946402662,-575.2674955253001,8.255878747490614
18,1.8602970123291016,0.09040073649612124,0.0013448238372802735,0.00012957531910771903,0.001,False,cyclic,0.01,"{'alpha': 0.001, 'positive': False, 'selection': 'cyclic', 'tol': 0.01}",-335.0646217221785,-309.2967350891847,-311.42340046218635,-317.9893092989985,-304.23883293508,-315.60257990152564,10.684863253654944,11,-307.4181588522629,-313.9386718967103,-313.5012771400092,-311.8555232270839,-315.34609139899555,-312.41194450301236,2.7340175529004664
19,1.953183126449585,0.22965051597663996,0.0012847423553466798,0.0001143509391870287,0.001,False,cyclic,0.1,"{'alpha': 0.001, 'positive': False, 'selection': 'cyclic', 'tol': 0.1}",-335.0646217221785,-309.2967350891847,-311.42340046218635,-317.9893092989985,-304.23883293508,-315.60257990152564,10.684863253654944,11,-307.4181588522629,-313.9386718967103,-313.5012771400092,-311.8555232270839,-315.34609139899555,-312.41194450301236,2.7340175529004664
20,0.01614489555358887,0.001023840752944436,0.0015885353088378907,0.00017941630311135929,0.001,False,cyclic,1,"{'alpha': 0.001, 'positive': False, 'selection': 'cyclic', 'tol': 1}",-475.6825915261585,-428.4723888023796,-435.47620321280687,-434.31461111871704,-433.73611371778554,-441.53638167556954,17.241551381130417,29,-432.56737018321917,-443.84314392135747,-441.8400111796185,-441.80251411201726,-442.2351387497896,-440.45763562920035,4.01490056773394
21,2.0445905208587645,0.20803615637094033,0.0014129161834716796,0.00020413149796740944,0.001,False,random,0.01,"{'alpha': 0.001, 'positive': False, 'selection': 'random', 'tol': 0.01}",-335.0899894372623,-309.2929878216033,-311.36485273977354,-317.2848939093875,-303.5974284863531,-315.32603047887596,10.808328798962576,6,-307.4424309422814,-313.8327865346288,-313.3691843701359,-311.73349405372596,-314.9420602790919,-312.2639912359728,2.6223460976260276
22,2.0187472343444823,0.1408928177497723,0.0013237953186035155,7.728625732333868e-05,0.001,False,random,0.1,"{'alpha': 0.001, 'positive': False, 'selection': 'random', 'tol': 0.1}",-335.28360418735735,-309.311565978024,-311.4793171626596,-316.7938693264346,-303.69138274235246,-315.3119478793656,10.833229639733307,5,-307.5655614535045,-313.74797348304514,-313.3799227405204,-311.55196548482564,-315.1072159781741,-312.27052782801394,2.6120276730171876
23,0.01591777801513672,0.0008608567852357991,0.0016714096069335937,0.00013668689971460654,0.001,False,random,1,"{'alpha': 0.001, 'positive': False, 'selection': 'random', 'tol': 1}",-476.95275015891724,-394.6676461272112,-435.2313217763709,-420.5988555329886,-426.17036749691255,-430.72418821848015,26.760897087822023,26,-436.4411282569779,-410.9264068676485,-443.8739651467413,-424.2282833956291,-431.4248609694935,-429.37892892729803,11.235580021086037
24,0.05361571311950684,0.003804445284952038,0.001685762405395508,0.00014888797208242877,0.01,True,cyclic,0.01,"{'alpha': 0.01, 'positive': True, 'selection': 'cyclic', 'tol': 0.01}",-521.685720833399,-485.53545853458354,-495.15179007973626,-499.73050277218795,-500.88234504034494,-500.5971634520503,11.84961373111807,50,-494.4064433316789,-503.4231102214154,-501.02546095091213,-499.860290358514,-499.5600657045493,-499.6550741134139,2.9555142220458364
25,0.040843772888183597,0.002105361341807101,0.0015993595123291015,5.967734671365597e-05,0.01,True,cyclic,0.1,"{'alpha': 0.01, 'positive': True, 'selection': 'cyclic', 'tol': 0.1}",-521.5554313496054,-485.50761849587906,-495.2477449264643,-499.75210141365915,-500.92437354096353,-500.59745394531427,11.801532397794544,51,-494.41397606630545,-503.43753364705856,-501.036285101321,-499.8661005394643,-499.5623438420198,-499.6632478392338,2.957588533347202
26,0.013347101211547852,0.00012265280610703546,0.0015224933624267579,4.1564886090302034e-05,0.01,True,cyclic,1,"{'alpha': 0.01, 'positive': True, 'selection': 'cyclic', 'tol': 1}",-618.7962728493258,-571.515792911072,-593.9404252053698,-587.0786369311032,-591.2961306850445,-592.525451716383,15.262653619816062,69,-585.0286084914728,-596.5070936653509,-595.2656034420161,-590.5928298903415,-590.8521150582079,-591.6492501094779,4.056131133050833
27,0.07833347320556641,0.00954523364916015,0.0016721725463867188,8.952210959329008e-05,0.01,True,random,0.01,"{'alpha': 0.01, 'positive': True, 'selection': 'random', 'tol': 0.01}",-521.6752227270692,-485.54510417618275,-495.1489391892782,-499.72086367770567,-500.8770896234978,-500.5934438787468,11.843803524567187,48,-494.4085017763013,-503.4219224926002,-501.024825992264,-499.8718841299967,-499.56074743348745,-499.65757636493,2.9545815612187845
28,0.05733699798583984,0.010877531139941802,0.0015691757202148438,6.574590205329632e-05,0.01,True,random,0.1,"{'alpha': 0.01, 'positive': True, 'selection': 'random', 'tol': 0.1}",-521.553435562462,-485.46008780497255,-495.0312969934974,-499.5498572047031,-500.7055589117853,-500.46004729548406,11.834609119822128,37,-494.4260986138614,-503.4315546240847,-501.0512508444105,-500.0034893522594,-499.63158175233286,-499.7087950373898,2.95502333892298
29,0.013062667846679688,0.0005642393843621656,0.0015367507934570313,5.509287463830719e-05,0.01,True,random,1,"{'alpha': 0.01, 'positive': True, 'selection': 'random', 'tol': 1}",-566.5421398907978,-549.8273681669871,-577.1074536480068,-580.2151071308364,-542.8397912509619,-563.306372017518,14.747269876896688,63,-540.5736147224734,-562.8007981917573,-588.5595591066707,-568.8201877830559,-543.527282504818,-560.856288461755,17.58611563924813
30,1.970201015472412,0.10753617536287216,0.0014496326446533203,0.000218629103839273,0.01,False,cyclic,0.01,"{'alpha': 0.01, 'positive': False, 'selection': 'cyclic', 'tol': 0.01}",-336.58197289396054,-310.7609655788673,-313.47988748631445,-319.43684245154986,-305.7183552394083,-317.19560473002014,10.656385959815083,14,-309.42060532784444,-315.83270988111803,-315.2355966650682,-313.6573282065926,-317.1164249885591,-314.2525330138365,2.6595880975206736
31,0.9644648551940918,0.2733261540184437,0.024578189849853514,0.04588288702476025,0.01,False,cyclic,0.1,"{'alpha': 0.01, 'positive': False, 'selection': 'cyclic', 'tol': 0.1}",-340.14683526693045,-314.09642177909615,-316.33428510117056,-321.9271688947973,-305.90893868588034,-319.68272994557503,11.453849660903034,15,-312.2704120105123,-318.2605627756351,-317.7814136617246,-316.57317003343894,-320.03321479099964,-316.98375465446213,2.6057584156935305
32,0.015179252624511719,0.0005838304007693062,0.0015907764434814453,8.143945923683663e-05,0.01,False,cyclic,1,"{'alpha': 0.01, 'positive': False, 'selection': 'cyclic', 'tol': 1}",-475.7862602227504,-428.5232595601288,-435.4997723190541,-434.40279152935193,-433.8323438692106,-441.6088855000991,17.257173598734795,30,-432.6444233888388,-443.929493976565,-441.90518360313627,-441.89420731100313,-442.2953996197033,-440.5337415798493,4.015162142107677
33,1.9860591411590576,0.11460380814378678,0.0013007164001464845,0.00014842046591700094,0.01,False,random,0.01,"{'alpha': 0.01, 'positive': False, 'selection': 'random', 'tol': 0.01}",-336.9474943109034,-310.9124010975234,-313.6092171409718,-319.4099746639676,-304.9749261202027,-317.1708026667138,10.924498249519768,13,-309.6419516791426,-315.7623760051051,-315.4285849574796,-313.7792968813768,-317.0156597666988,-314.32557385796053,2.5593878698295893
34,0.3326882839202881,0.03300534736992503,0.0012768268585205077,6.342661966428317e-05,0.01,False,random,0.1,"{'alpha': 0.01, 'positive': False, 'selection': 'random', 'tol': 0.1}",-346.2745011639205,-318.746051612238,-323.86838199073117,-328.6642225316515,-311.8480202257121,-325.88023550485065,11.623457794942855,16,-318.86040129394246,-325.02176987553673,-324.72765204274464,-323.21326016258644,-325.2660005513958,-323.4178167852412,2.388137203903776
35,0.014415836334228516,0.000666667267228182,0.0015331268310546874,2.3229165108002927e-05,0.01,False,random,1,"{'alpha': 0.01, 'positive': False, 'selection': 'random', 'tol': 1}",-481.5996708694961,-430.25338122927116,-435.1832258742589,-435.2971629323408,-436.23186112684607,-443.7130604064426,19.058394297703042,32,-440.5507157143317,-448.56635479478393,-441.4233434271832,-441.09203965499455,-444.12319725932844,-443.15113017012436,2.9751244774600316
36,0.03606877326965332,0.0006636133770951373,0.0015126705169677735,1.5612758324385584e-05,0.1,True,cyclic,0.01,"{'alpha': 0.1, 'positive': True, 'selection': 'cyclic', 'tol': 0.01}",-521.7277160409323,-486.1305130853244,-494.6514071999838,-499.82963034703096,-501.0837455948133,-500.68460245361695,11.763705915293574,53,-494.59366417533033,-503.62048554477497,-501.214064572818,-500.04141815384423,-499.71213022834297,-499.83635253502206,2.9584123249113268
37,0.0245668888092041,0.0016847113992623929,0.0015708446502685548,0.0001419550386645448,0.1,True,cyclic,0.1,"{'alpha': 0.1, 'positive': True, 'selection': 'cyclic', 'tol': 0.1}",-529.9573490143745,-492.6434551744043,-500.15556888999583,-503.53387909742554,-506.2244370481773,-506.5029378448755,12.580752190468978,56,-500.13343830090264,-509.35558647224394,-507.28635587267786,-505.8442479089796,-505.60822905698194,-505.6455715223572,3.0620536778451473
38,0.013077497482299805,0.00019342222081989333,0.0015260696411132813,0.0001663633798421286,0.1,True,cyclic,1,"{'alpha': 0.1, 'positive': True, 'selection': 'cyclic', 'tol': 1}",-615.9476088503395,-569.43080289453,-591.2100407261589,-584.5963514994687,-588.7372998907662,-589.9844207722527,15.024161129955477,68,-582.4683462137677,-593.9140457580826,-592.8317871063813,-588.2218249154446,-588.4165242643636,-589.170505651608,4.0569342818071235
39,0.054348421096801755,0.006292403227130961,0.0015759944915771484,3.780612061757618e-05,0.1,True,random,0.01,"{'alpha': 0.1, 'positive': True, 'selection': 'random', 'tol': 0.01}",-522.0355421194674,-486.1954219579918,-494.45470975685544,-499.8906538153418,-501.1228079336064,-500.7398271166526,11.877858971452968,54,-494.66395256979865,-503.6447483861778,-501.2598014773654,-500.09135577944073,-499.7786006297201,-499.88769176850053,2.944112450419007
40,0.026430654525756835,0.0057174427380048114,0.001497364044189453,0.00011588335956961551,0.1,True,random,0.1,"{'alpha': 0.1, 'positive': True, 'selection': 'random', 'tol': 0.1}",-526.7004995341413,-490.1665237110731,-505.57808596533096,-502.9587628239799,-502.7001817080518,-505.6208107485154,11.822069748450302,55,-497.6024604848774,-507.7475355955834,-512.3409700622815,-503.7921811740476,-501.4394859960861,-504.5845266625752,5.0879343549214315
41,0.013815593719482423,0.0004305221770993728,0.0015404224395751953,2.8469614343234248e-05,0.1,True,random,1,"{'alpha': 0.1, 'positive': True, 'selection': 'random', 'tol': 1}",-591.7438808467163,-543.5825841313996,-562.0552572945976,-545.263506534339,-549.7747262600708,-558.4839910134245,17.841853289628624,62,-564.1127555458922,-564.9227520288293,-576.917512974191,-546.1174863789008,-548.3853829736362,-560.09117798029,11.444932825824607
42,0.31064019203186033,0.01195927413064351,0.0012789726257324218,3.19354900737972e-05,0.1,False,cyclic,0.01,"{'alpha': 0.1, 'positive': False, 'selection': 'cyclic', 'tol': 0.01}",-367.87573576045594,-332.18438878875156,-339.24689020731637,-343.31933863471653,-329.25796347570036,-342.3768633733882,13.688459061081558,17,-336.1232363795049,-342.49581087070015,-340.6819314977352,-339.49182992964734,-343.81160727622256,-340.520883190762,2.6515425320204
43,0.037233495712280275,0.002440299916868556,0.0015685558319091797,6.501023711438545e-05,0.1,False,cyclic,0.1,"{'alpha': 0.1, 'positive': False, 'selection': 'cyclic', 'tol': 0.1}",-405.2700097947179,-364.7181916971369,-368.5502082249845,-369.7765861660476,-361.0339233074877,-373.8697838380749,15.997107840410886,20,-367.9192155662367,-374.0733841812242,-372.5308929925837,-371.9566944484395,-374.92692324488684,-372.2814220866742,2.425132327329158
44,0.016602563858032226,0.00019815291553666983,0.0016277313232421875,7.335491495814285e-05,0.1,False,cyclic,1,"{'alpha': 0.1, 'positive': False, 'selection': 'cyclic', 'tol': 1}",-476.6982241415668,-429.21651490045457,-436.12977217600326,-435.5563305565538,-435.5088026130368,-442.621928877523,17.225367144672244,31,-433.4818067037396,-445.02433045263564,-442.96022056864376,-443.0985880863841,-443.30616177899276,-441.5742215180791,4.11423706312006
45,0.2706562042236328,0.05776729211494341,0.0014819622039794922,0.00017924342392638504,0.1,False,random,0.01,"{'alpha': 0.1, 'positive': False, 'selection': 'random', 'tol': 0.01}",-370.86042613806893,-334.30968611176326,-340.4611845244727,-345.19937561539103,-332.47872330506084,-344.66187913895135,13.855654362867819,18,-338.74534412369485,-344.7555991665723,-342.1072960488917,-341.8847432442181,-346.53583838360197,-342.80576419339576,2.6660254450100784
46,0.04279093742370606,0.007240032669810649,0.001567840576171875,6.406019283847095e-05,0.1,False,random,0.1,"{'alpha': 0.1, 'positive': False, 'selection': 'random', 'tol': 0.1}",-394.4658483684541,-357.7090844199972,-354.46106408216957,-359.98291538359524,-351.2774125025211,-363.57926495134745,15.721647150533387,19,-359.82611543998513,-369.0420929876194,-359.17290993468885,-359.50403756796925,-361.7164275070343,-361.85231668745934,3.701634125107217
47,0.016426277160644532,0.002560765727307591,0.001601409912109375,6.908141198605666e-05,0.1,False,random,1,"{'alpha': 0.1, 'positive': False, 'selection': 'random', 'tol': 1}",-445.46364201276964,-472.0453680534471,-401.9416674497062,-498.48838643228163,-453.2911527201485,-454.2460433336706,31.89981507467231,35,-415.18437026876563,-494.73678062019303,-409.07125040774645,-499.32770146444045,-465.86138669510774,-456.83629789125064,38.31396881659272
