,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_normalize,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
12,4.2617881298065186,0.24597676911143154,0.0012965202331542969,0.0001941466952041791,0.1,False,sag,"{'alpha': 0.1, 'normalize': False, 'solver': 'sag'}",-333.1329978545488,-307.93214874810434,-308.5224693791648,-315.3346290100512,-302.87812967778865,-313.56007493393156,10.558440520827567,4,-305.3798265482845,-311.49639050243746,-311.4655124747284,-309.90613702020204,-312.65440413314616,-310.18045413575976,2.5543988396013098
13,4.971069097518921,0.31421789640369285,0.0011942863464355468,5.832507921431265e-05,0.1,False,saga,"{'alpha': 0.1, 'normalize': False, 'solver': 'saga'}",-333.4702722292829,-307.9637875674429,-308.97165249776566,-315.97408341761115,-302.88889699245766,-313.85373854091205,10.658876987078882,9,-305.69549404297084,-311.87226572777075,-311.7869493520066,-310.18148950323325,-313.0556750504863,-310.51837473529355,2.578909269405045
14,0.014557552337646485,0.0009195088743653484,0.0013161182403564453,0.00015084345376549207,1,True,auto,"{'alpha': 1, 'normalize': True, 'solver': 'auto'}",-481.316350310321,-441.7045450397887,-438.2687083312152,-450.3215324913587,-449.2986453729376,-452.18195630912425,15.257405996793842,29,-443.84076068665735,-454.13378443565716,-453.30227184214397,-452.75140359820574,-453.08830369467586,-451.42330485146806,3.818592933755314
15,0.05312538146972656,0.00706818632638283,0.001555156707763672,0.00011084657952663067,1,True,svd,"{'alpha': 1, 'normalize': True, 'solver': 'svd'}",-481.3163503103211,-441.7045450397888,-438.2687083312153,-450.32153249135877,-449.29864537293776,-452.1819563091243,15.257405996793842,31,-443.8407606866575,-454.13378443565716,-453.302271842144,-452.75140359820574,-453.0883036946759,-451.4233048514681,3.818592933755257
16,0.015438699722290039,0.0018949951638015123,0.0012908458709716796,0.00013365681750512415,1,True,cholesky,"{'alpha': 1, 'normalize': True, 'solver': 'cholesky'}",-481.316350310321,-441.7045450397887,-438.2687083312152,-450.3215324913587,-449.2986453729376,-452.18195630912425,15.257405996793842,29,-443.84076068665735,-454.13378443565716,-453.30227184214397,-452.75140359820574,-453.08830369467586,-451.42330485146806,3.818592933755314
17,0.015830850601196288,0.002257337727303593,0.001414346694946289,4.1814676662272346e-05,1,True,lsqr,"{'alpha': 1, 'normalize': True, 'solver': 'lsqr'}",-481.32451683849166,-441.7370324076639,-438.3134015189623,-450.35316805905916,-449.3378227072039,-452.21318830627615,15.245660147752108,34,-443.87285941859545,-454.16501680452006,-453.3350222594508,-452.78343705185875,-453.11902385857684,-451.4550718786004,3.8184093795669614
18,0.019427967071533204,0.00776591381845991,0.001387166976928711,0.00016872129366886102,1,True,sparse_cg,"{'alpha': 1, 'normalize': True, 'solver': 'sparse_cg'}",-481.324516837865,-441.7370324096296,-438.31340151951963,-450.35316806324363,-449.33782271008874,-452.21318830806933,15.245660146930094,35,-443.87285941777424,-454.1650168071457,-453.33502226206986,-452.7834370538152,-453.119023861068,-451.45507188037465,3.818409380876919
19,0.09949293136596679,0.011144327281245028,0.0013101577758789062,0.00031221567553444524,1,True,sag,"{'alpha': 1, 'normalize': True, 'solver': 'sag'}",-481.3308584175189,-441.70429185292807,-438.27037112500545,-450.3229895540574,-449.3150258330631,-452.1887073565146,15.262024562843644,32,-443.8549169956071,-454.13435370526696,-453.30374233698893,-452.75189604261897,-453.1020209650758,-451.42938600911145,3.814430054471542
20,0.1117173671722412,0.005399487456383735,0.001132822036743164,5.355193365961101e-05,1,True,saga,"{'alpha': 1, 'normalize': True, 'solver': 'saga'}",-481.3095357362932,-441.7121208247327,-438.30223227879196,-450.3149695707283,-449.3190102109424,-452.1915737242977,15.247043745483976,33,-443.8363418918418,-454.1415416929405,-453.3530678526891,-452.7469983176896,-453.1142791381795,-451.4384457786681,3.8284517996290557
21,0.012708044052124024,0.0017139027672615768,0.0014635562896728516,0.00013951684857988337,1,False,auto,"{'alpha': 1, 'normalize': False, 'solver': 'auto'}",-333.19036286913314,-307.89637870595334,-308.7260700833227,-315.2265783706107,-302.80988424329126,-313.5698548544623,10.574843900813002,6,-305.4563537837304,-311.5887023825099,-311.5360162773351,-309.97103895009343,-312.7441219249059,-310.2592466637149,2.5582432222514195
22,0.04602251052856445,0.006780160778093656,0.0015165328979492188,0.00011469429497502411,1,False,svd,"{'alpha': 1, 'normalize': False, 'solver': 'svd'}",-333.19036286912734,-307.89637870595277,-308.726070083316,-315.22657837060586,-302.8098842432905,-313.5698548544585,10.574843900811526,5,-305.4563537837332,-311.58870238251023,-311.5360162773336,-309.97103895009144,-312.7441219249039,-310.25924666371446,2.558243222249888
23,0.013070249557495117,0.0007096974987477223,0.0014777660369873046,0.00014862719732701462,1,False,cholesky,"{'alpha': 1, 'normalize': False, 'solver': 'cholesky'}",-333.19036286913314,-307.89637870595334,-308.7260700833227,-315.2265783706107,-302.80988424329126,-313.5698548544623,10.574843900813002,6,-305.4563537837304,-311.5887023825099,-311.5360162773351,-309.97103895009343,-312.7441219249059,-310.2592466637149,2.5582432222514195
24,0.03063955307006836,0.0026730403153310514,0.0015184402465820313,0.00014984954983215514,1,False,lsqr,"{'alpha': 1, 'normalize': False, 'solver': 'lsqr'}",-338.1724025280797,-312.96448765537775,-316.3098480115751,-321.2174278833874,-305.8854373869333,-318.90992069307066,10.845400068453152,19,-311.12592983754655,-317.51584700381824,-316.98705582339704,-315.56088745491064,-318.8452443526527,-316.00699289446504,2.657691556095161
25,0.02426290512084961,0.0007663597983573027,0.0012790679931640625,2.73171513958568e-05,1,False,sparse_cg,"{'alpha': 1, 'normalize': False, 'solver': 'sparse_cg'}",-335.82694535953743,-310.53562059862935,-311.9776868751867,-317.14205453914855,-304.2597166366719,-315.9484048018347,10.75426835359349,15,-307.9187568329573,-314.34407456493835,-313.8939086709727,-311.9075826310825,-315.4827246455595,-312.70940946910207,2.6593128571537394
26,3.2066847324371337,0.1089314065610087,0.0011776924133300782,7.710393446530112e-05,1,False,sag,"{'alpha': 1, 'normalize': False, 'solver': 'sag'}",-333.47924967647845,-307.96498783576516,-309.0641614663459,-315.7875678576124,-302.82707973168374,-313.82460931357707,10.659275571207026,8,-305.7260199428087,-311.90614965234045,-311.8057703779727,-310.1822792220091,-313.0756213865615,-310.53916811633854,2.5768306123694296
27,3.753674268722534,0.26297881863505257,0.002690887451171875,0.002834779643077602,1,False,saga,"{'alpha': 1, 'normalize': False, 'solver': 'saga'}",-333.7768448517051,-308.05973566479923,-309.4427433356923,-316.2376537346678,-302.9341661295436,-314.0902287432816,10.720055861040017,10,-306.0045646877084,-312.2350250308775,-312.08132414475074,-310.45094106436574,-313.4186377875841,-310.8380985430573,2.594961916704496
28,0.02075924873352051,0.0012357144251480786,0.0017640113830566407,0.00015384612767886966,10,True,auto,"{'alpha': 10, 'normalize': True, 'solver': 'auto'}",-619.9607047203228,-583.7715289263775,-565.0390532475714,-608.6900479403416,-601.7749313932311,-595.8472532455689,19.372669360567702,36,-588.650517824032,-597.9800299865424,-600.0799684063569,-595.164626234695,-595.1122529002439,-595.397479070374,3.8536303944993744
29,0.09675002098083496,0.026522739128138715,0.002219820022583008,0.0007257637085715364,10,True,svd,"{'alpha': 10, 'normalize': True, 'solver': 'svd'}",-619.9607047203228,-583.7715289263776,-565.0390532475715,-608.6900479403419,-601.7749313932311,-595.8472532455689,19.37266936056768,36,-588.6505178240321,-597.9800299865424,-600.079968406357,-595.1646262346952,-595.1122529002439,-595.3974790703742,3.8536303944993593
30,0.018581199645996093,0.0021623884366979724,0.0016042232513427735,0.000191912923027356,10,True,cholesky,"{'alpha': 10, 'normalize': True, 'solver': 'cholesky'}",-619.9607047203228,-583.7715289263775,-565.0390532475714,-608.6900479403416,-601.7749313932311,-595.8472532455689,19.372669360567702,36,-588.650517824032,-597.9800299865424,-600.0799684063569,-595.164626234695,-595.1122529002439,-595.397479070374,3.8536303944993744
31,0.02303934097290039,0.0037518903399203587,0.001961803436279297,0.0003760332085287963,10,True,lsqr,"{'alpha': 10, 'normalize': True, 'solver': 'lsqr'}",-619.9614854746885,-583.7674593846463,-565.051851581018,-608.6981548227574,-601.7729521880467,-595.8503806902314,19.37025508248271,39,-588.6530147509189,-597.9827382162357,-600.0829403400928,-595.167579137735,-595.1150794429207,-595.4002703775807,3.8537637625919077
32,0.016289758682250976,0.001851048409053324,0.001262998580932617,6.628647096899385e-05,10,True,sparse_cg,"{'alpha': 10, 'normalize': True, 'solver': 'sparse_cg'}",-619.9614854746884,-583.7674593846468,-565.051851581018,-608.6981548227576,-601.7729521880469,-595.8503806902315,19.370255082482654,40,-588.6530147509188,-597.9827382162363,-600.0829403400928,-595.1675791377351,-595.115079442921,-595.4002703775807,3.853763762592017
33,0.09466700553894043,0.00859248670274537,0.001098966598510742,1.7167859520920014e-05,10,True,sag,"{'alpha': 10, 'normalize': True, 'solver': 'sag'}",-619.9845033610704,-583.7731531399068,-565.0357535473726,-608.6661033059727,-601.8073532440761,-595.8533733196798,19.378259837965672,41,-588.679805608883,-597.981657211685,-600.0757570319709,-595.1409688820019,-595.1430835393787,-595.404254454784,3.842438890105399
34,0.11118097305297851,0.011989396679390177,0.0011338233947753907,5.731626278779376e-05,10,True,saga,"{'alpha': 10, 'normalize': True, 'solver': 'saga'}",-619.9686181544599,-583.7896598303543,-565.0978642405531,-608.7278346158095,-601.8332830950367,-595.8834519872428,19.362262813348575,42,-588.6541275080255,-597.99809316937,-600.1460738154063,-595.1954802859842,-595.1691025984952,-595.4325754754561,3.869675349985536
35,0.01447906494140625,0.0031683883958901903,0.0014446735382080077,0.00010358507776729632,10,False,auto,"{'alpha': 10, 'normalize': False, 'solver': 'auto'}",-335.7931459941983,-309.5354310241795,-312.0480508482627,-317.75100521551406,-304.0120503666084,-315.8279366897526,10.91609920486739,12,-308.0746149846091,-314.3997065199974,-314.0427845964921,-312.4220093067158,-315.6245444587245,-312.91273197330776,2.6264129119988735
36,0.04544367790222168,0.002374150076305383,0.0014941692352294922,5.4368428272892436e-05,10,False,svd,"{'alpha': 10, 'normalize': False, 'solver': 'svd'}",-335.79314599419644,-309.53543102417916,-312.0480508482603,-317.75100521551354,-304.0120503666088,-315.82793668975165,10.916099204866804,11,-308.0746149846088,-314.3997065199975,-314.0427845964911,-312.42200930671555,-315.62454445872424,-312.9127319733075,2.6264129119988904
37,0.01400618553161621,0.0012174499682473818,0.0014727592468261718,0.00015398676225438166,10,False,cholesky,"{'alpha': 10, 'normalize': False, 'solver': 'cholesky'}",-335.7931459941983,-309.5354310241795,-312.0480508482627,-317.75100521551406,-304.0120503666084,-315.8279366897526,10.91609920486739,12,-308.0746149846091,-314.3997065199974,-314.0427845964921,-312.4220093067158,-315.6245444587245,-312.91273197330776,2.6264129119988735
38,0.03039231300354004,0.00786234410190863,0.0015634536743164063,0.00014521015432595298,10,False,lsqr,"{'alpha': 10, 'normalize': False, 'solver': 'lsqr'}",-338.82366711792673,-313.0007770762025,-316.70327396319726,-321.52777078060456,-306.2947790827184,-319.2700536041299,10.969877147084242,21,-311.63729338818945,-318.0225548224164,-317.47544015677465,-316.0660760994845,-319.366541759464,-316.51358124526575,2.657818716102836
39,0.027070951461791993,0.002838781095590538,0.0013685226440429688,8.238388320527552e-05,10,False,sparse_cg,"{'alpha': 10, 'normalize': False, 'solver': 'sparse_cg'}",-337.1621903204343,-311.49698228665096,-314.21917075058377,-318.2757540952282,-304.9865423702503,-317.2281279646295,10.864811408186622,18,-309.4832614649785,-315.91889065306026,-315.4601351161573,-313.8230452356837,-317.1869203786365,-314.3744505697033,2.672144129054911
40,0.9012322425842285,0.07517596905846712,0.0011713981628417968,3.3323856146073774e-05,10,False,sag,"{'alpha': 10, 'normalize': False, 'solver': 'sag'}",-335.9188256876443,-309.6279190552625,-312.2076822536237,-317.9179792341979,-304.09788309972384,-315.95405786609047,10.927700434060576,16,-308.19314743972205,-314.5359648605055,-314.168228435734,-312.58773142809537,-315.75673875661187,-313.04836218413374,2.6301200242700387
41,1.3949175834655763,0.06936289292629244,0.0012775421142578124,0.00021045037137413464,10,False,saga,"{'alpha': 10, 'normalize': False, 'solver': 'saga'}",-336.12704394271105,-309.8303383071236,-312.5094993908833,-318.0805262629599,-304.24578284314236,-316.15863814936404,10.93353189017964,17,-308.3973440657113,-314.762448211787,-314.396270720332,-312.7908559093783,-315.9805592706665,-313.265495635575,2.6387600280124586
